"","alpha","Mean","Median","Rsquared","num.predictors"
"1",0.1,3.67552343201319,2.76121414734211,0.879139705086379,38
"2",0.2,3.36057249702285,2.71693606594969,0.897018506954677,31
"3",0.3,4.36772117329522,3.25478919770456,0.831059324190945,24
"4",0.4,0.546435317043354,0.381519893276149,0.997148533772231,31
"5",0.5,2.69939014902416,2.28489427130823,0.924532268339414,18
"6",0.6,0.22530164319442,0.143818634677508,0.999475429636195,31
"7",0.7,0.215543712239397,0.125092823345735,0.999498185218238,30
"8",0.8,0.664999590726695,0.433859029813938,0.995289852441515,24
"9",0.9,1.482317535909,1.0358549474179,0.975254530028766,21
