"","alpha","Mean","Median","Rsquared","num.predictors"
"1",0.1,1.0002436018806,0.563100112206049,0.981889948891278,74
"2",0.2,0.60667789613405,0.330801115643084,0.993225787078375,61
"3",0.3,4.5466345335224,3.50371709567795,0.709616388192765,21
"4",0.4,2.43885913962537,1.7205777390772,0.900342893735973,38
"5",0.5,0.463834878569676,0.301114661893646,0.995764066112755,49
"6",0.6,1.21479256619802,0.887603059616524,0.974278950952793,35
"7",0.7,1.01975527337854,0.673698680371771,0.981053743573728,34
"8",0.8,0.943873582705551,0.668626861606128,0.983622884180432,34
"9",0.9,5.39135059606732,3.97579588877709,0.590406189196412,9
